Line	altrad_heli	cpi135k_prelim	cpi1800_prelim	cpi400_prelim	cpi40k_prelim	cpi8200_prelim	cpq135k_prelim	cpq1800_prelim	cpq400_prelim	cpq40k_prelim	cpq8200_prelim	cpsp	cxi3300_prelim	cxq3300_prelim	cxsp	date	dep135k	dep1800	dep400	dep40k	dep8200	diurnal	dres_200_by5m[0]	dres_200_by5m[1]	dres_200_by5m[2]	dres_200_by5m[3]	dres_200_by5m[4]	dres_200_by5m[5]	dres_200_by5m[6]	dres_200_by5m[7]	dres_200_by5m[8]	dres_200_by5m[9]	dres_200_by5m[10]	dres_200_by5m[11]	dres_200_by5m[12]	dres_200_by5m[13]	dres_200_by5m[14]	dres_200_by5m[15]	dres_200_by5m[16]	dres_200_by5m[17]	dres_200_by5m[18]	dres_200_by5m[19]	dres_200_by5m[20]	dres_200_by5m[21]	dres_200_by5m[22]	dres_200_by5m[23]	dres_200_by5m[24]	dres_200_by5m[25]	dres_200_by5m[26]	dres_200_by5m[27]	dres_200_by5m[28]	dres_200_by5m[29]	dres_200_by5m[30]	dres_200_by5m[31]	dres_200_by5m[32]	dres_200_by5m[33]	dres_200_by5m[34]	dres_200_by5m[35]	dres_200_by5m[36]	dres_200_by5m[37]	dres_200_by5m[38]	dres_200_by5m[39]	dres_200_by5m[40]	dtm	fid	flight	gpsz_tx	mag_diu	mag_lag	powerline	res135k	res1800	res400	res40k	res8200	time_ssm	x_tx	y_tx
L160030	68.72688691	598.6807251	87.01544952	35.37736893	371.8168335	190.7920227	341.0655212	87.05076599	42.0536232	234.590271	151.038559	0.000124326	46.48531723	44.0430336	2.55E-05	20230816	-24.24053192	-3.587760925	9.839027405	-18.56531143	-11.73562622	57111.75391	234.6672974	234.6672974	200.9473114	141.9900513	96.84589386	51.90531158	27.81905365	22.16732979	18.13573647	14.83737278	12.1388855	10.23557377	8.708701134	7.409596443																												131.4836385	2817.6	29007	170.86078	57358.22609	57249.98	0.000455752	234.6672974	27.94113541	13.31624985	116.7009506	54.88035202	63743.6	404521.0874	7180778.453
L160030	68.83693151	602.045105	87.24479675	35.36331558	374.5664368	191.6863708	339.0723572	87.66912842	42.23514938	234.6532745	152.5479126	9.94E-05	46.64567184	44.2409935	1.07E-05	20230816	-24.26412201	-3.929023743	9.484985352	-18.66480637	-12.07933807	57111.76067	229.215271	229.215271	195.4052887	138.0911102	93.79289246	51.67685699	28.47227859	22.80798912	18.64610863	15.24366379	12.46208	10.47601795	8.884135246	7.534147739																												131.4675121	2817.7	29007	170.93176	57358.16833	57249.929	0.000748699	229.215271	28.064394	13.39836884	114.7548828	55.15688705	63743.7	404523.7338	7180776.548
L160030	68.97027559	604.0857544	87.41670227	35.3578186	376.7495728	192.7810974	336.5769348	88.37624359	42.60370636	234.6599731	153.926178	0.000177849	46.74924469	44.40345764	1.72E-05	20230816	-24.29020309	-4.342590332	8.877296448	-18.78720856	-12.411129	57111.76743	224.4788513	224.4788513	190.7601929	134.9354706	91.44515991	51.28670502	28.76397133	23.28151321	19.11973381	15.70190907	12.89505196	10.82652664	9.160611153	7.751036167	6.738491535																											131.4280862	2817.8	29007	171.00274	57358.13257	57249.9	0.00053734	224.4788513	28.26329994	13.54812145	113.2059174	55.22846222	63743.8	404526.3801	7180774.644
L160030	69.1240988	605.2009888	87.56165314	35.37918854	378.5364685	194.1793213	333.7149658	89.12657166	43.14877701	234.6087494	155.0799561	0.000126753	46.82315063	44.53620911	8.11E-06	20230816	-24.32110977	-4.798721313	8.052810669	-18.92818832	-12.70763779	57111.77419	220.2031555	220.2031555	186.6954346	132.2603912	89.42653656	50.50133133	28.51932716	23.48984718	19.47381783	16.14440346	13.38421631	11.25152397	9.511129379	8.039940834	6.889426708																											131.3681812	2817.9	29007	171.07372	57358.13981	57249.914	0.000713972	220.2031555	28.49742126	13.7470274	111.9132767	54.98348236	63743.9	404529.0264	7180772.739
L160030	69.29390128	605.9755859	87.71253204	35.4357872	380.135437	195.8527985	330.7763062	89.84397125	43.79240417	234.5106049	155.9811707	6.78E-05	46.8958931	44.63879013	2.35E-05	20230816	-24.36477661	-5.252609253	7.116752625	-19.08284378	-12.96229553	57111.78095	216.1786499	216.1786499	182.9282227	129.8144684	87.46094513	49.28789902	27.91871452	23.43261909	19.66736984	16.50713539	13.85470104	11.68714237	9.880458832	8.353066444	7.061788559																											131.2922969	2818	29007	171.1447	57358.19505	57249.976	0.000760445	216.1786499	28.7115097	13.9581995	110.7313461	54.43517303	63744	404531.6727	7180770.834
L160030	69.47308236	606.9187622	87.89868164	35.52253342	381.7355652	197.6622772	328.0700378	90.46838379	44.41900253	234.3856659	156.6780853	6.46E-05	46.99259949	44.71881485	4.78E-05	20230816	-24.42837143	-5.665809631	6.240081787	-19.24529648	-13.18480301	57111.78759	212.3108215	212.3108215	179.284668	127.4156723	85.40685272	47.80104828	27.30444527	23.20494652	19.72094536	16.76003456	14.24367714	12.06412029	10.20217133	8.627592087	7.296029091																											131.1755855	2818.1	29007	171.20879	57358.28241	57250.07	0.000601714	212.3108215	28.8599987	14.13632679	109.5432434	53.70763397	63744.1	404534.309	7180768.933
L160030	69.65361358	608.2524414	88.13886261	35.62908173	383.4543152	199.4375153	325.8066406	90.98937225	44.92297363	234.2515411	157.2679596	0.000110146	47.13333893	44.79745865	1.24E-05	20230816	-24.51345825	-6.022754669	5.537185669	-19.40839767	-13.39241409	57111.79423	208.6528778	208.6528778	175.7390594	124.9863892	83.25296783	46.27893829	26.70955086	22.93889427	19.70055199	16.91937447	14.53082371	12.34335518	10.43308544	8.818450928	7.453698635																											131.0532356	2818.2	29007	171.27288	57358.36177	57250.156	0.000630204	208.6528778	28.9262085	14.25013638	108.2850113	52.961586	63744.2	404536.9453	7180767.031
L160030	69.8272609	609.8950195	88.43094635	35.76415253	385.305481	201.0570374	324.0193787	91.44419098	45.24904633	234.1083984	157.8437195	9.71E-05	47.32465744	44.9004364	2.75E-05	20230816	-24.61325836	-6.332397461	5.083076477	-19.56402206	-13.59807205	57111.80087	205.3133392	205.3133392	172.3531342	122.5377274	81.07538605	44.91730881	26.27119255	22.737854	19.67973328	17.0329113	14.74207497	12.52215862	10.55103302	8.890184402	7.490770817																											130.9377695	2818.3	29007	171.33697	57358.39513	57250.196	0.000513596	205.3133392	28.92854881	14.27334309	106.9511566	52.31563568	63744.3	404539.5816	7180765.13
L160030	69.98683832	611.6123047	88.74911499	35.96058273	387.2197571	202.4801331	322.5449219	91.88405609	45.40990448	233.932251	158.45224	0.000203676	47.55299377	45.04237747	4.03E-05	20230816	-24.71312332	-6.619041443	4.890510559	-19.70346451	-13.80368805	57111.8075	202.2987518	202.2987518	169.1521606	120.1069641	78.96469116	43.79776382	26.02345276	22.65189934	19.71715927	17.16263962	14.93907833	12.63087654	10.55522156	8.820663452	7.371147633																											130.8363734	2818.4	29007	171.40106	57358.3705	57250.178	0.000768951	202.2987518	28.91334152	14.18836975	105.5720215	51.81148529	63744.4	404542.2179	7180763.229
L160030	70.12730186	613.1532593	89.05303192	36.24987411	389.1057129	203.7242737	321.0990295	92.33504486	45.473423	233.6977844	159.0894165	0.000101186	47.78831863	45.21768951	1.43E-05	20230816	-24.79521942	-6.892131805	4.904876709	-19.82012939	-14.00231171	57111.81414	199.4910736	199.4910736	166.0921173	117.7228088	76.98079681	42.90262985	25.92778397	22.65829659	19.80109215	17.30417824	15.12212563	12.66698742	10.44138813	8.60682869	7.094602585																											130.7540911	2818.5	29007	171.46515	57358.31486	57250.129	0.00058851	199.4910736	28.9032402	14.00058651	104.188736	51.43096161	63744.5	404544.8543	7180761.327
L160030	70.24618552	614.3529053	89.30334473	36.63812637	390.8952942	204.8175201	319.4686584	92.78352356	45.51063919	233.4075623	159.7175903	0.000128481	47.99432755	45.40489578	2.88E-05	20230816	-24.84753799	-7.149997711	5.045623779	-19.91600418	-14.18358231	57111.82078	196.7796936	196.7796936	163.1254578	115.4003143	75.13967133	42.17375183	25.9311142	22.73467827	19.9322567	17.47528076	15.32116604	12.66168594	10.2372427	8.277029037	6.754502296																											130.6933887	2818.6	29007	171.52924	57358.27622	57250.097	0.00030967	196.7796936	28.92922783	13.73659229	102.8291092	51.13535309	63744.6	404547.4906	7180759.426
L160030	70.34165348	615.1782227	89.47901917	37.09624481	392.545105	205.7655182	317.6569214	93.1958313	45.55548096	233.0946198	160.2865601	0.000132329	48.14281845	45.58061981	4.79E-06	20230816	-24.86809158	-7.383472443	5.259010315	-19.98405457	-14.33703613	57111.82742	194.1860657	194.1860657	160.346756	113.2614975	73.51940918	41.57313538	25.97271729	22.83005524	20.06764984	17.63949203	15.50513935	12.61219311	9.963572502	7.871174335	6.409686565																											130.656102	2818.7	29007	171.59333	57358.27958	57250.107	0.000652919	194.1860657	28.98830223	13.43270397	101.5810318	50.89390945	63744.7	404550.1269	7180757.525
L160030	70.4104562	615.7064819	89.5880127	37.55874634	394.0212708	206.558548	315.8547058	93.55225372	45.62702179	232.8095398	160.752182	0.000129169	48.22558975	45.73317337	1.70E-05	20230816	-24.86181259	-7.579631805	5.45249939	-20.02808762	-14.45248795	57111.83406	191.8477631	191.8477631	157.8647308	111.3636932	72.12371826	41.07014847	26.02117729	22.91191483	20.17417717	17.76357079	15.64100742	12.53304291	9.674499512	7.467935085																												130.6454805	2818.8	29007	171.65742	57358.31194	57250.146	0.000405453	191.8477631	29.06701469	13.14592266	100.4709167	50.68878174	63744.8	404552.7632	7180755.623
L160030	70.44853586	616.1218872	89.66300964	37.9487648	395.3031311	207.2079926	314.3158264	93.86431122	45.74425507	232.6061096	161.0905914	0.00010405	48.25627136	45.86905289	4.08E-05	20230816	-24.83578873	-7.732849121	5.563949585	-20.04840088	-14.521595	57111.8407	189.8895416	189.8895416	155.8016052	109.7943268	70.97857666	40.63563156	26.03853416	22.94693947	20.22241592	17.82137871	15.70542049	12.45084763	9.43712616	7.15287447																												130.6655821	2818.9	29007	171.72151	57358.3373	57250.178	0.000916595	189.8895416	29.14902687	12.93077374	99.55049896	50.50120163	63744.9	404555.3995	7180753.722
L160030	70.45197592	616.6637573	89.74447632	38.21712875	396.4015198	207.7704468	313.2317505	94.16307831	45.91168213	232.5337067	161.3090515	0.000131311	48.25960922	46.01026535	7.07E-06	20230816	-24.79493332	-7.844211578	5.561035156	-20.04453278	-14.539711	57111.84734	188.3305511	188.3305511	154.1884613	108.585434	70.06956482	40.22147369	25.98426628	22.90250015	20.18623543	17.79212379	15.68195629	12.38094139	9.293730736	6.976321697																												130.7094075	2819	29007	171.7856	57358.33766	57250.185	0.000653392	188.3305511	29.22084808	12.81600571	98.84380341	50.30350494	63745	404558.0358	7180751.821
L160030	70.41958888	617.5118408	89.86118317	38.35739517	397.3647461	208.31633	312.6788025	94.47294617	46.11743927	232.6261902	161.4448395	0.000152092	48.25584793	46.18177032	2.17E-05	20230816	-24.74183273	-7.916702271	5.458076477	-20.01754761	-14.50908661	57111.85386	187.1159973	187.1159973	152.9813995	107.7136383	69.35668182	39.78934479	25.83560371	22.75787163	20.04678154	17.65865898	15.5550251	12.31142616	9.240350723	6.935352325																												130.7317524	2819.1	29007	171.77226	57358.32614	57250.18	0.000657236	187.1159973	29.27391434	12.79758453	98.3421936	50.07611847	63745.1	404560.6436	7180749.934
L160030	70.35453523	618.7362671	90.02063751	38.39668655	398.2632446	208.879425	312.6217957	94.79425812	46.33388901	232.8955078	161.5530701	0.00017389	48.2561264	46.39181519	1.40E-05	20230816	-24.67836761	-7.952125549	5.304748535	-19.97128677	-14.4408226	57111.86039	186.1551971	186.1551971	152.0896149	107.1133804	68.80078125	39.34532166	25.61101723	22.52596664	19.81253433	17.42595673	15.32686043	12.21777344	9.239192963	6.986762524																												130.786764	2819.2	29007	171.75892	57358.32561	57250.186	0.000648988	186.1551971	29.30335426	12.84712029	98.00936127	49.82789993	63745.2	404563.2513	7180748.047
L160030	70.2637317	620.2880249	90.21305084	38.36136246	399.1629333	209.4382019	312.9459534	95.10630035	46.52771759	233.3377838	161.6947784	8.92E-05	48.27377319	46.62351227	1.32E-05	20230816	-24.60633087	-7.950782776	5.150482178	-19.91210556	-14.35255432	57111.86692	185.3623657	185.3623657	151.4192352	106.7111664	68.38932037	38.94905472	25.37239456	22.26563072	19.53927803	17.14675903	15.04719639	12.10372257	9.263521194	7.089787483																												130.8675254	2819.3	29007	171.74558	57358.33608	57250.203	0.000442242	185.3623657	29.30708313	12.93636894	97.80197144	49.59988785	63745.3	404565.859	7180746.16
L160030	70.15524935	622.019104	90.41931915	38.25790787	400.1014099	209.9306183	313.5178833	95.38534546	46.67570496	233.9369965	161.9282684	0.000113823	48.32226181	46.84595108	1.72E-05	20230816	-24.52763748	-7.914985657	5.017150879	-19.84677505	-14.26403046	57111.87345	184.7035828	184.7035828	150.9158325	106.4533691	68.1397171	38.69425583	25.20439911	22.06121445	19.31001091	16.90190315	14.79410362	12.00771046	9.319159508	7.232580185																												130.9659657	2819.4	29007	171.73224	57358.33855	57250.212	0.000588582	184.7035828	29.28795433	13.05399513	97.68516541	49.45222473	63745.4	404568.4668	7180744.273
L160030	70.03686361	623.769043	90.61811066	38.08478165	401.082428	210.2883148	314.2539063	95.62328339	46.77955627	234.6483765	162.2992859	0.000236522	48.40329742	47.0309906	6.19E-05	20230816	-24.44584656	-7.853672028	4.892501831	-19.77963638	-14.19273758	57111.87998	184.2065277	184.2065277	150.5617371	106.295578	68.06807709	38.66986465	25.1866703	21.98953438	19.19823456	16.76125526	14.63362217	11.97614956	9.429456711	7.424310684	6.092284203																											131.0743093	2819.5	29007	171.7189	57358.31502	57250.195	0.000510197	184.2065277	29.25674629	13.20273781	97.62379456	49.44144821	63745.5	404571.0745	7180742.387
L160030	69.91697252	625.4477539	90.7932663	37.84354782	402.0925598	210.4669952	315.1237183	95.83372498	46.87555695	235.3992004	162.8294525	7.93E-05	48.50614166	47.16412735	2.08E-05	20230816	-24.36777878	-7.784233093	4.715942383	-19.71364975	-14.15203094	57111.8865	183.9016418	183.9016418	150.3326569	106.1816788	68.1587677	38.92404938	25.37142754	22.09773445	19.24644852	16.76306534	14.60011578	12.04409027	9.622648239	7.688033581	6.305634022																											131.1841583	2819.6	29007	171.70556	57358.2805	57250.167	0.000384916	183.9016418	29.22961426	13.39718819	97.57350159	49.60009384	63745.6	404573.6822	7180740.5
L160030	69.80409266	627.0838623	90.9373703	37.53476334	403.125824	210.458374	316.1298828	96.04139709	47.01308823	236.1363373	163.5028534	0.000158401	48.61210632	47.24629211	1.77E-05	20230816	-24.30208969	-7.726787567	4.443252563	-19.65339661	-14.14810562	57111.89303	183.7687683	183.7687683	150.1840363	106.0620193	68.37203979	39.44626617	25.76590729	22.38925934	19.45512581	16.90551186	14.69002819	12.2208786	9.91513443	8.044421196	6.582822323																											131.2869961	2819.7	29007	171.69222	57358.26097	57250.154	0.000748864	183.7687683	29.22148514	13.65386677	97.50006104	49.9252243	63745.7	404576.29	7180738.613
L160030	69.70744336	628.8218384	91.05077362	37.14088058	404.1929932	210.2789307	317.3070068	96.26128387	47.21520615	236.8841095	164.2624359	7.25E-05	48.70114899	47.29283524	4.65E-05	20230816	-24.25982285	-7.696537018	4.012565613	-19.60988617	-14.18054962	57111.89956	183.7384491	183.7384491	150.0850372	105.9413452	68.68425751	40.17830658	26.32749557	22.81906319	19.77816963	17.14250946	14.85807991	12.48734093	10.31355095	8.518173218	7.03533411																											131.3736033	2819.8	29007	171.67888	57358.26444	57250.164	0.000531653	183.7384491	29.23810959	13.99820328	97.41467285	50.38253021	63745.8	404578.8977	7180736.726
L160030	69.63543249	630.8051147	91.13896179	36.62746048	405.3081055	209.9527893	318.7002258	96.48700714	47.47018814	237.7606354	165.0298004	0.000114268	48.75751114	47.33068848	1.11E-05	20230816	-24.25164413	-7.698184967	3.397773743	-19.60009766	-14.24444199	57111.90609	183.7532043	183.7532043	150.0722809	105.9126968	69.12290192	41.04751968	26.97834969	23.30541229	20.13252258	17.39160156	15.02384186	12.79194927	10.80267239	9.122747421	7.70406723																											131.435572	2819.9	29007	171.66554	57358.27491	57250.181	0.000654986	183.7532043	29.27323723	14.45722294	97.39202881	50.92411423	63745.9	404581.5055	7180734.839
L160030	69.59437645	633.0617065	91.20829773	35.98233032	406.4662781	209.5062103	320.3356628	96.69681549	47.74315262	238.920929	165.7344971	0.000114227	48.77604675	47.38317108	2.87E-05	20230816	-24.28485107	-7.727916718	2.61428833	-19.64152527	-14.33410263	57111.91262	183.8189392	183.8189392	150.2537689	106.1267319	69.75315094	41.99164581	27.63348198	23.76424789	20.43678284	17.57522964	15.11434937	13.06903362	11.3362751	9.83325386	8.529511452																											131.4640742	2820	29007	171.6522	57358.26938	57250.182	0.000737332	183.8189392	29.31393051	15.03849888	97.54216003	51.50426102	63746	404584.1132	7180732.953
L160030	69.58964058	635.5325317	91.26300812	35.24498367	407.6355591	208.9850159	322.1882019	96.86654663	47.98954391	240.4624786	166.3339386	0.000170242	48.7645874	47.45562744	2.43E-05	20230816	-24.36342239	-7.780570984	1.729446411	-19.74629593	-14.44649506	57111.91905	183.950058	183.950058	150.7159424	106.6987228	70.62052155	42.95280838	28.21886444	24.13706779	20.64569283	17.659338	15.10495281	13.26922512	11.84575939	10.57499695	9.440556526																											131.4273703	2820.1	29007	171.59686	57358.24995	57250.169	0.000606591	183.950058	29.34764671	15.70888424	97.94911194	52.07897186	63746.1	404586.7057	7180731.076
L160030	69.62360537	638.1901245	91.30557251	34.49791336	408.7704468	208.4532928	324.1828308	96.98016357	48.1717186	242.3587952	166.8161163	0.000143377	48.73355865	47.54004288	7.38E-06	20230816	-24.48646545	-7.851707458	0.846504211	-19.91466904	-14.57963181	57111.92548	184.0884399	184.0884399	151.4232178	107.6228104	71.70413208	43.87326431	28.68458557	24.39479065	20.74653816	17.64388275	15.0052309	13.36736202	12.26219559	11.24840069	10.31842327																											131.3519658	2820.2	29007	171.54152	57358.24052	57250.166	0.000651515	184.0884399	29.36630821	16.39638519	98.61780548	52.60736084	63746.2	404589.2982	7180729.199
L160030	69.6930914	641.1088257	91.33866119	33.84000778	409.8200073	207.9559631	326.2437744	97.03302002	48.27278519	244.4663239	167.1909943	0.000152066	48.67883301	47.62366867	1.60E-05	20230816	-24.64783478	-7.935768127	0.075996399	-20.13295364	-14.73002625	57111.93191	184.1056061	184.1056061	152.2224884	108.7761002	72.92973328	44.71844101	29.02166748	24.53172302	20.73641777	17.52828598	14.8164835	13.34083557	12.5242548	11.7576561	11.03798008	10.41910362																										131.2410401	2820.3	29007	171.48618	57358.26509	57250.197	0.000455324	184.1056061	29.36640739	17.00785065	99.47669983	53.06842041	63746.3	404591.8907	7180727.322
L160030	69.79227728	644.3533936	91.36507416	33.35229111	410.7322998	207.4850311	328.3439331	97.03016663	48.30410767	246.6026154	167.4768524	0.000107963	48.58163452	47.69133759	3.54E-05	20230816	-24.84072113	-8.028476715	-0.506278992	-20.3780365	-14.8950119	57111.93834	183.9311218	183.9311218	152.9823456	110.0252457	74.23306274	45.5015564	29.26530838	24.56493759	20.61950493	17.30775642	14.52791691	13.16827393	12.59129333	12.0395937	11.51206684	11.00765419																										131.1004145	2820.4	29007	171.43084	57358.31866	57250.257	0.000712345	183.9311218	29.34820557	17.46186447	100.4403	53.47441101	63746.4	404594.4832	7180725.444
L160030	69.91380721	647.8190308	91.38617706	33.06657028	411.4656677	206.9828339	330.5075378	96.98274231	48.29443359	248.6348114	167.6868134	5.73E-05	48.42075729	47.72343826	1.56E-05	20230816	-25.05831146	-8.12670517	-0.884307861	-20.64207077	-15.07172012	57111.94477	183.664856	183.664856	153.6787415	111.2650375	75.55801392	46.27190018	29.48719978	24.53803825	20.41955185	16.99231339	14.14030743	12.84959126	12.46242905	12.08693123	11.7227478	11.36953735																										130.9374448	2820.5	29007	171.3755	57358.37023	57250.315	0.000588047	183.664856	29.31534767	17.72383308	101.4207687	53.8638916	63746.5	404597.0757	7180723.567
